"IncidentDate","OccurredFromTime","IncidentNum","Offense","NIBRS","NIBRSCategory","SRS_UCR","CrimeAgainst","FelMisdCit","IncidentTopSRS_UCR","IncidentLocation","IntersectionOtherLoc","District","Neighborhood","NbhdNum","Latitude","Longitude","IncidentSupplemented","LastSuppDate","VictimNum","FirearmUsed","IncidentNature"
"6/30/2021 12:00:00 AM","05:25:00","21027887    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","5938 MCARTHUR AVE","","6","Mark Twain / I 70 Industrial","70","38.689554","-90.27278","Yes","10/15/2025 12:05:15 PM","573766","Yes","Aggravated Assault - Shooting - Criminal"
"6/30/2021 12:00:00 AM","05:25:00","21027887    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","5938 MCARTHUR AVE","","6","Mark Twain / I 70 Industrial","70","38.689554","-90.27278","Yes","10/15/2025 12:05:15 PM","573767","Yes","Aggravated Assault - Shooting - Criminal"
"6/30/2021 12:00:00 AM","05:25:00","21027887    ","PROPERTY DAMAGE - 2ND DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","M","04","5938 MCARTHUR AVE","","6","Mark Twain / I 70 Industrial","70","38.689554","-90.27278","Yes","10/15/2025 12:05:15 PM","","No","Aggravated Assault - Shooting - Criminal"
"6/30/2021 12:00:00 AM","05:25:00","21027887    ","TAMPERING WITH MOTOR VEHICLE 2ND DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","M","04","5938 MCARTHUR AVE","","6","Mark Twain / I 70 Industrial","70","38.689554","-90.27278","Yes","10/15/2025 12:05:15 PM","","No","Aggravated Assault - Shooting - Criminal"
"7/31/2021 12:00:00 AM","23:03:00","21034152    ","MISCELLANEOUS WEAPON VIOLATION","520","Weapons Law Violations","","Society","C","","5929 NATURAL BRIDGE AVE","","6","Mark Twain / I 70 Industrial","70","38.687871","-90.27312","Yes","10/9/2025 12:05:48 AM","","Yes","Weapon Law Violation - Criminal"
"8/21/2021 12:00:00 AM","23:00:00","21037257    ","STEALING - FIREARM/EXPLOSIVE WEAPON/AMMONIUM NITRATE","23F","Theft From Motor Vehicle","06","Property","F","06","N 11TH ST","LOCUST ST","4","Downtown","35","38.630222","-90.19531","Yes","10/16/2025 1:20:46 PM","","No","Larceny - Criminal"
"8/21/2021 12:00:00 AM","23:00:00","21037257    ","PROPERTY DAMAGE - 1ST DEGREE - DAMAGE TO MOTOR VEHICLE WITH INTENT TO STEAL","290","Destruction/Damage/Vandalism of Property","","Property","F","06","N 11TH ST","LOCUST ST","4","Downtown","35","38.630222","-90.19531","Yes","10/16/2025 1:20:46 PM","","No","Larceny - Criminal"
"9/15/2021 12:00:00 AM","22:15:00","21041703    ","TAMPERING WITH MOTOR VEHICLE - 1ST DEGREE","240","Motor Vehicle Theft","07","Property","F","07","5100 GILMORE","","6","Mark Twain","71","38.699886","-90.254428","Yes","10/13/2025 10:26:16 AM","","No","Stolen Property - Criminal"
"9/15/2021 12:00:00 AM","22:15:00","21041703    ","RESISTING ARREST/DETENTION/STOP BY FLEEING - CREATING A SUBSTANTIAL RISK OF SERIOUS INJURY/DEATH TO ANY PERSON","90Z","All Other Offenses","","Unspecified","F","07","5100 GILMORE","","6","Mark Twain","71","38.699886","-90.254428","Yes","10/13/2025 10:26:16 AM","","No","Stolen Property - Criminal"
"9/15/2021 12:00:00 AM","22:15:00","21041703    ","RESISTING/INTERFERING WITH ARREST FOR A FELONY","90Z","All Other Offenses","","Unspecified","F","07","5100 GILMORE","","6","Mark Twain","71","38.699886","-90.254428","Yes","10/13/2025 10:26:16 AM","","No","Stolen Property - Criminal"
"11/14/2021 12:00:00 AM","13:30:00","21052059    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","8853 LOWELL ST","","6","Baden","74","38.725313","-90.227167","Yes","10/20/2025 9:44:08 PM","575360","Yes","Homicide - Criminal"
"11/7/2021 12:00:00 AM","17:00:00","21054230    ","STEALING - FIREARM/EXPLOSIVE WEAPON/AMMONIUM NITRATE","23F","Theft From Motor Vehicle","06","Property","F","06","1610 N KINGSHIGHWAY BLVD","","5","Kingsway East","55","38.6642","-90.26015","Yes","10/13/2025 9:47:51 PM","","No","Larceny - Criminal"
"12/18/2021 12:00:00 AM","19:14:00","21057415    ","UNLAWFUL USE OF WEAPON - SUBSECTION 3 - DISCHARGE INTO HOME, MOTOR VEHICLE OR OTHER TRANSPORTATION METHOD","520","Weapons Law Violations","","Society","F","","881 MELVIN AVE","","6","Baden","74","38.726362","-90.23213","Yes","10/16/2025 12:05:03 PM","","Yes","Global Nature Code - Criminal"
"12/18/2021 12:00:00 AM","19:14:00","21057415    ","PROPERTY DAMAGE 1ST DEGREE","90Z","All Other Offenses","","Unspecified","F","","881 MELVIN AVE","","6","Baden","74","38.726362","-90.23213","Yes","10/16/2025 12:05:03 PM","","Yes","Global Nature Code - Criminal"
"1/29/2022 12:00:00 AM","18:25:00","22004130    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","3911 LEE AVE","","6","Fairground","67","38.669003","-90.21969","Yes","10/30/2025 6:05:47 PM","578634","Yes","Aggravated Assault - Shooting - Criminal"
"1/29/2022 12:00:00 AM","18:25:00","22004130    ","UNLAWFUL USE OF WEAPON - SUBSECTION 3 - DISCHARGE INTO HOME, MOTOR VEHICLE OR OTHER TRANSPORTATION METHOD","520","Weapons Law Violations","","Society","F","04","3911 LEE AVE","","6","Fairground","67","38.669003","-90.21969","Yes","10/30/2025 6:05:47 PM","","Yes","Aggravated Assault - Shooting - Criminal"
"4/12/2022 12:00:00 AM","08:30:00","22015072    ","STEALING - $750 OR MORE","280","Stolen Property Offenses","","Property","F","","4619 S 38TH ST","","1","Dutchtown","16","38.579951","-90.25384","Yes","10/23/2025 3:36:54 AM","","No","Weapon Law Violation - Criminal"
"4/12/2022 12:00:00 AM","08:30:00","22015072    ","POSSESSION OF CONTROLLED SUBSTANCE EXCEPT 35 GRAMS OR LESS OF MARIJUANA/SYNTHETIC CANNABINOID","35A","Drug/Narcotic Violations","","Society","F","","4619 S 38TH ST","","1","Dutchtown","16","38.579951","-90.25384","Yes","10/23/2025 3:36:54 AM","","No","Weapon Law Violation - Criminal"
"4/12/2022 12:00:00 AM","08:30:00","22015072    ","TRAFFICKING DRUGS OR ATTEMPT- 1ST DEGREE","35A","Drug/Narcotic Violations","","Society","F","","4619 S 38TH ST","","1","Dutchtown","16","38.579951","-90.25384","Yes","10/23/2025 3:36:54 AM","","No","Weapon Law Violation - Criminal"
"4/12/2022 12:00:00 AM","08:30:00","22015072    ","UNLAWFUL POSSESSION OF A FIREARM","520","Weapons Law Violations","","Society","F","","4619 S 38TH ST","","1","Dutchtown","16","38.579951","-90.25384","Yes","10/23/2025 3:36:54 AM","","Yes","Weapon Law Violation - Criminal"
"4/12/2022 12:00:00 AM","08:30:00","22015072    ","UNLAWFUL USE OF WEAPON - SUBSECTION 11 - POSSESS WEAPON AND A FELONY CONTROLLED SUBSTANCE","520","Weapons Law Violations","","Society","F","","4619 S 38TH ST","","1","Dutchtown","16","38.579951","-90.25384","Yes","10/23/2025 3:36:54 AM","","Yes","Weapon Law Violation - Criminal"
"5/1/2022 12:00:00 AM","13:15:00","22018188    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","4760 S. SPRING","","1","Dutchtown","16","38.575628","-90.254034","Yes","10/28/2025 12:05:44 AM","577623","Yes","Aggravated Assault - Shooting - Criminal"
"5/1/2022 12:00:00 AM","13:15:00","22018188    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","4760 S. SPRING","","1","Dutchtown","16","38.575628","-90.254034","Yes","10/28/2025 12:05:44 AM","577624","Yes","Aggravated Assault - Shooting - Criminal"
"5/1/2022 12:00:00 AM","13:15:00","22018188    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","04","4760 S. SPRING","","1","Dutchtown","16","38.575628","-90.254034","Yes","10/28/2025 12:05:44 AM","","Yes","Aggravated Assault - Shooting - Criminal"
"5/10/2022 12:00:00 AM","23:15:00","22019747    ","JUSTIFIABLE HOMICIDE","09C","Justifiable Homicide","","Person","F","","1301 MARKET ST","","4","Downtown West","36","38.628606","-90.19942","Yes","10/6/2025 3:34:49 PM","570660","Yes","Homicide - Criminal"
"5/23/2022 12:00:00 AM","01:00:00","22021714    ","STEALING - FIREARM/EXPLOSIVE WEAPON/AMMONIUM NITRATE","280","Stolen Property Offenses","","Property","F","","W CARTER AVE","HOLLY AVE","6","OFallon","68","38.676424","-90.22861","Yes","10/20/2025 9:59:32 AM","","No","Stolen Property - Criminal"
"5/23/2022 12:00:00 AM","01:00:00","22021714    ","POSSESSION OF CONTROLLED SUBSTANCE EXCEPT 35 GRAMS OR LESS OF MARIJUANA/SYNTHETIC CANNABINOID","35A","Drug/Narcotic Violations","","Society","F","","W CARTER AVE","HOLLY AVE","6","OFallon","68","38.676424","-90.22861","Yes","10/20/2025 9:59:32 AM","","No","Stolen Property - Criminal"
"5/23/2022 12:00:00 AM","01:00:00","22021714    ","UNLAWFUL USE OF WEAPON - SUBSECTION 11 - POSSESS WEAPON AND A FELONY CONTROLLED SUBSTANCE","520","Weapons Law Violations","","Society","F","","W CARTER AVE","HOLLY AVE","6","OFallon","68","38.676424","-90.22861","Yes","10/20/2025 9:59:32 AM","","Yes","Stolen Property - Criminal"
"5/26/2022 12:00:00 AM","09:00:00","22022264    ","DOMESTIC ASSAULT - 4TH DEGREE - 1ST OR 2ND OFFENSE (1),(5)","13A","Aggravated Assault","04","Person","M","04","N SARAH ST","FINNEY AVE","5","Vandeventer","58","38.658746","-90.232399","Yes","10/17/2025 10:16:22 AM","574414","No","Aggravated Assault - Other Weapon - Criminal"
"5/26/2022 12:00:00 AM","09:00:00","22022264    ","UNLAWFUL POSSESSION OF A FIREARM","520","Weapons Law Violations","","Society","F","04","N SARAH ST","FINNEY AVE","5","Vandeventer","58","38.658746","-90.232399","Yes","10/17/2025 10:16:22 AM","","Yes","Aggravated Assault - Other Weapon - Criminal"
"5/26/2022 12:00:00 AM","09:00:00","22022264    ","UNLAWFUL USE OF WEAPON - SUBSECTION 4 - EXHIBITING","520","Weapons Law Violations","","Society","F","04","N SARAH ST","FINNEY AVE","5","Vandeventer","58","38.658746","-90.232399","Yes","10/17/2025 10:16:22 AM","","Yes","Aggravated Assault - Other Weapon - Criminal"
"6/21/2022 12:00:00 AM","18:01:00","22026795    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","930 N KINGSHIGHWAY BLVD","","5","Fountain Park","53","38.654699","-90.26254","Yes","10/6/2025 2:10:57 PM","570630","Yes","Homicide - Criminal"
"6/21/2022 12:00:00 AM","18:01:00","22026795    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","01","930 N KINGSHIGHWAY BLVD","","5","Fountain Park","53","38.654699","-90.26254","Yes","10/6/2025 2:10:57 PM","570631","Yes","Homicide - Criminal"
"7/6/2022 12:00:00 AM","12:58:00","22029552    ","TAMPERING WITH MOTOR VEHICLE - 1ST DEGREE","280","Stolen Property Offenses","","Property","F","","5079 N KINGSHIGHWAY BLVD","","6","Mark Twain","71","38.6883","-90.24262","Yes","10/13/2025 10:28:45 AM","","No","Stolen Property - Criminal"
"7/6/2022 12:00:00 AM","12:58:00","22029552    ","TAMPERING WITH MOTOR VEHICLE 2ND DEGREE","280","Stolen Property Offenses","","Property","M","","5079 N KINGSHIGHWAY BLVD","","6","Mark Twain","71","38.6883","-90.24262","Yes","10/13/2025 10:28:45 AM","","No","Stolen Property - Criminal"
"7/6/2022 12:00:00 AM","12:58:00","22029552    ","RESISTING ARREST/DETENTION/STOP BY FLEEING - CREATING A SUBSTANTIAL RISK OF SERIOUS INJURY/DEATH TO ANY PERSON","90Z","All Other Offenses","","Unspecified","F","","5079 N KINGSHIGHWAY BLVD","","6","Mark Twain","71","38.6883","-90.24262","Yes","10/13/2025 10:28:45 AM","","No","Stolen Property - Criminal"
"7/6/2022 12:00:00 AM","12:58:00","22029552    ","RESISTING/INTERFERING WITH ARREST FOR A FELONY","90Z","All Other Offenses","","Unspecified","F","","5079 N KINGSHIGHWAY BLVD","","6","Mark Twain","71","38.6883","-90.24262","Yes","10/13/2025 10:28:45 AM","","No","Stolen Property - Criminal"
"7/7/2022 12:00:00 AM","00:25:00","22029662    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","1517 MARCUS AVENUE","FIRST FLOOR","5","Kingsway East","55","38.66082","-90.253366","Yes","10/13/2025 6:05:57 PM","573019","Yes","Homicide - Criminal"
"7/12/2022 12:00:00 AM","23:15:00","22030776    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","BESSIE AVE","SHREVE AVE","6","Penrose","69","38.679897","-90.24137","Yes","10/21/2025 12:05:33 AM","575386","Yes","Aggravated Assault - Shooting - Criminal"
"7/12/2022 12:00:00 AM","23:15:00","22030776    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","BESSIE AVE","SHREVE AVE","6","Penrose","69","38.679897","-90.24137","Yes","10/21/2025 12:05:33 AM","575387","Yes","Aggravated Assault - Shooting - Criminal"
"7/12/2022 12:00:00 AM","23:15:00","22030776    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","BESSIE AVE","SHREVE AVE","6","Penrose","69","38.679897","-90.24137","Yes","10/21/2025 12:05:33 AM","575385","Yes","Aggravated Assault - Shooting - Criminal"
"7/12/2022 12:00:00 AM","23:15:00","22030776    ","UNLAWFUL USE OF WEAPON - SUBSECTION 9 - SHOOT AT/FROM MOTOR VEHICLE, AT PERSON, MOTOR VEHICLE OR BUILDING, RESULTING IN DEATH OR INJURY","13A","Aggravated Assault","04","Person","F","04","BESSIE AVE","SHREVE AVE","6","Penrose","69","38.679897","-90.24137","Yes","10/21/2025 12:05:33 AM","575385","Yes","Aggravated Assault - Shooting - Criminal"
"7/12/2022 12:00:00 AM","23:15:00","22030776    ","UNLAWFUL USE OF WEAPON - SUBSECTION 9 - SHOOT AT/FROM MOTOR VEHICLE, AT PERSON, MOTOR VEHICLE OR BUILDING, RESULTING IN DEATH OR INJURY","13A","Aggravated Assault","04","Person","F","04","BESSIE AVE","SHREVE AVE","6","Penrose","69","38.679897","-90.24137","Yes","10/21/2025 12:05:33 AM","575386","Yes","Aggravated Assault - Shooting - Criminal"
"7/12/2022 12:00:00 AM","23:15:00","22030776    ","UNLAWFUL USE OF WEAPON - SUBSECTION 9 - SHOOT AT/FROM MOTOR VEHICLE, AT PERSON, MOTOR VEHICLE OR BUILDING, RESULTING IN DEATH OR INJURY","13A","Aggravated Assault","04","Person","F","04","BESSIE AVE","SHREVE AVE","6","Penrose","69","38.679897","-90.24137","Yes","10/21/2025 12:05:33 AM","575387","Yes","Aggravated Assault - Shooting - Criminal"
"7/12/2022 12:00:00 AM","23:15:00","22030776    ","PROPERTY DAMAGE - 2ND DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","M","04","BESSIE AVE","SHREVE AVE","6","Penrose","69","38.679897","-90.24137","Yes","10/21/2025 12:05:33 AM","","No","Aggravated Assault - Shooting - Criminal"
"7/12/2022 12:00:00 AM","23:15:00","22030776    ","ARMED CRIMINAL ACTION","90Z","All Other Offenses","","Unspecified","F","04","BESSIE AVE","SHREVE AVE","6","Penrose","69","38.679897","-90.24137","Yes","10/21/2025 12:05:33 AM","","No","Aggravated Assault - Shooting - Criminal"
"7/13/2022 12:00:00 AM","19:00:00","22030969    ","DOMESTIC ASSAULT - 4TH DEGREE - 1ST OR 2ND OFFENSE (1),(5)","13A","Aggravated Assault","04","Person","M","04","4448 GREER AVE","","6","The Greater Ville","56","38.666421","-90.24091","Yes","10/17/2025 10:22:37 AM","574419","Yes","Weapon Law Violation - Criminal"
"7/13/2022 12:00:00 AM","19:00:00","22030969    ","UNLAWFUL USE OF WEAPON - SUBSECTION 4 - EXHIBITING","520","Weapons Law Violations","","Society","F","04","4448 GREER AVE","","6","The Greater Ville","56","38.666421","-90.24091","Yes","10/17/2025 10:22:37 AM","","Yes","Weapon Law Violation - Criminal"
"7/25/2022 12:00:00 AM","11:00:00","22033230    ","DOMESTIC ASSAULT - 3RD DEGREE","13B","Simple Assault","","Person","F","05","1527 PRESERVATION PL","","4","Carr Square","61","38.640447","-90.19897","Yes","10/17/2025 11:09:38 AM","574441","No","Burglary - Criminal"
"7/25/2022 12:00:00 AM","11:00:00","22033230    ","BURGLARY 1ST DEGREE","220","Burglary/Breaking and Entering","05","Property","F","05","1527 PRESERVATION PL","","4","Carr Square","61","38.640447","-90.19897","Yes","10/17/2025 11:09:38 AM","","No","Burglary - Criminal"
"7/29/2022 12:00:00 AM","23:50:00","22034670    ","DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER)","520","Weapons Law Violations","","Society","C","","1904 E COLLEGE AVE","","6","College Hill","66","38.676086","-90.21269","Yes","10/24/2025 12:05:54 PM","","Yes","Weapon Law Violation - Criminal"
"9/13/2022 12:00:00 AM","20:30:00","22043118    ","DOMESTIC ASSAULT 1ST DEGREE - 1ST OFFENSE","13A","Aggravated Assault","04","Person","F","04","3601 HOLLY HILLS AVE","","1","Holly Hills","3","38.56276","-90.25983","Yes","10/17/2025 10:40:29 AM","574424","No","Aggravated Assault - Other Weapon - Criminal"
"9/20/2022 12:00:00 AM","22:15:00","22044438    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","3529 LAMBDIN AVE","","6","The Greater Ville","56","38.666824","-90.233728","Yes","10/10/2025 12:05:02 PM","572199","Yes","Aggravated Assault - Shooting - Criminal"
"9/20/2022 12:00:00 AM","22:15:00","22044438    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","3529 LAMBDIN AVE","","6","The Greater Ville","56","38.666824","-90.233728","Yes","10/10/2025 12:05:02 PM","572200","Yes","Aggravated Assault - Shooting - Criminal"
"9/20/2022 12:00:00 AM","22:15:00","22044438    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","3529 LAMBDIN AVE","","6","The Greater Ville","56","38.666824","-90.233728","Yes","10/10/2025 12:05:02 PM","572201","Yes","Aggravated Assault - Shooting - Criminal"
"7/16/2021 12:00:00 AM","23:30:00","22045668    ","DOMESTIC ASSAULT - 4TH DEGREE - 1ST OR 2ND OFFENSE (1),(5)","13B","Simple Assault","","Person","M","","711 N. BROADWAY","","4","Downtown","35","38.631203","-90.188414","Yes","10/28/2025 11:54:31 AM","577831","No","Simple Assault - Criminal"
"10/6/2022 12:00:00 AM","05:25:00","22047301    ","STEALING UNDER $150 (PETTY LARCENY-MOTOR VEH PARTS-PLATES/TABS)","23G","Theft From Motor Vehicle Parts/Accessories","06","Property","","06","3272 JANUARY AVE","","2","North Hampton","14","38.602955","-90.286159","Yes","10/18/2025 11:48:40 AM","","No","Motor Vehicle Theft - Criminal"
"10/6/2022 12:00:00 AM","05:25:00","22047301    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT","240","Motor Vehicle Theft","07","Property","F","06","3272 JANUARY AVE","","2","North Hampton","14","38.602955","-90.286159","Yes","10/18/2025 11:48:40 AM","","No","Motor Vehicle Theft - Criminal"
"10/7/2022 12:00:00 AM","21:15:00","22047660    ","STEALING - FIREARM/EXPLOSIVE WEAPON/AMMONIUM NITRATE","23F","Theft From Motor Vehicle","06","Property","F","06","MANCHESTER AVE","TOWER GROVE AVE","2","Forest Park Southeast","39","38.623511","-90.279135","Yes","10/11/2025 9:55:32 AM","","No","Larceny - Criminal"
"10/7/2022 12:00:00 AM","21:15:00","22047660    ","PROPERTY DAMAGE - 1ST DEGREE - DAMAGE TO MOTOR VEHICLE WITH INTENT TO STEAL","290","Destruction/Damage/Vandalism of Property","","Property","F","06","MANCHESTER AVE","TOWER GROVE AVE","2","Forest Park Southeast","39","38.623511","-90.279135","Yes","10/11/2025 9:55:32 AM","","No","Larceny - Criminal"
"10/23/2022 12:00:00 AM","20:50:00","22050598    ","ASSAULT - 3RD DEGREE","13A","Aggravated Assault","04","Person","F","04","5607 DELMAR BLVD","","5","DeBaliviere Place","47","38.653871","-90.282366","Yes","10/14/2025 10:16:22 PM","573555","No","Aggravated Assault - Shooting - Criminal"
"10/23/2022 12:00:00 AM","20:50:00","22050598    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","5607 DELMAR BLVD","","5","DeBaliviere Place","47","38.653871","-90.282366","Yes","10/14/2025 10:16:22 PM","573555","Yes","Aggravated Assault - Shooting - Criminal"
"11/6/2022 12:00:00 AM","17:50:00","22053084    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","I-64 E/ TOWER GROVE AVE","","2","Forest Park Southeast","39","38.625789","-90.25663","Yes","10/16/2025 12:05:03 PM","574114","Yes","Aggravated Assault - Other Weapon - Criminal"
"11/6/2022 12:00:00 AM","17:50:00","22053084    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","04","I-64 E/ TOWER GROVE AVE","","2","Forest Park Southeast","39","38.625789","-90.25663","Yes","10/16/2025 12:05:03 PM","","Yes","Aggravated Assault - Other Weapon - Criminal"
"11/6/2022 12:00:00 AM","17:50:00","22053084    ","ARMED CRIMINAL ACTION","90Z","All Other Offenses","","Unspecified","F","04","I-64 E/ TOWER GROVE AVE","","2","Forest Park Southeast","39","38.625789","-90.25663","Yes","10/16/2025 12:05:03 PM","","No","Aggravated Assault - Other Weapon - Criminal"
"11/17/2022 12:00:00 AM","20:00:00","22055037    ","DOMESTIC ASSAULT - 4TH DEGREE - 1ST OR 2ND OFFENSE (2), (3), (4), (6)","13A","Aggravated Assault","04","Person","M","04","5037 DEWEY AVE","","1","Dutchtown","16","38.573804","-90.254813","Yes","10/17/2025 10:49:00 AM","574433","Yes","Aggravated Assault - Other Weapon - Criminal"
"11/17/2022 12:00:00 AM","20:00:00","22055037    ","UNLAWFUL USE OF WEAPON - SUBSECTION 4 - EXHIBITING","520","Weapons Law Violations","","Society","F","04","5037 DEWEY AVE","","1","Dutchtown","16","38.573804","-90.254813","Yes","10/17/2025 10:49:00 AM","","Yes","Aggravated Assault - Other Weapon - Criminal"
"11/18/2022 12:00:00 AM","18:30:00","22055439    ","STATUTORY SODOMY OR ATTEMPTED STATUTORY SODOMY - DEVIATE SEXUAL INTERCOURSE - PERSON LESS THAN 14 YOA","11B","Sodomy","02","Person","F","02","6000 MAPLE AVE","","5","West End","48","38.621543","-90.23873","Yes","10/24/2025 9:19:09 PM","576858","No","Sex Offenses - Criminal"
"12/27/2022 12:00:00 AM","02:30:00","22061288    ","STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT","240","Motor Vehicle Theft","07","Property","F","07","3732 COMSTOCK DR","","1","Carondelet","1","38.551419","-90.27656","Yes","10/14/2025 6:05:32 PM","","No","Motor Vehicle Theft - Criminal"
"12/31/2022 12:00:00 AM","18:03:00","23000855    ","DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER)","520","Weapons Law Violations","","Society","","","5707 HIGHLAND AVE","","5","Wells Goodfellow","50","38.675561","-90.27458","Yes","10/15/2025 12:05:15 PM","","Yes","Weapon Law Violation - Criminal"
"1/1/2023 12:00:00 AM","01:09:00","23000887    ","DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER)","520","Weapons Law Violations","","Society","","","2901 GOODFELLOW BLVD","","5","Wells Goodfellow","50","38.681381","-90.27491","Yes","10/24/2025 12:05:56 PM","","Yes","Weapon Law Violation - Criminal"
