"IncidentDate","OccurredFromTime","IncidentNum","Offense","NIBRS","NIBRSCategory","SRS_UCR","CrimeAgainst","FelMisdCit","IncidentTopSRS_UCR","IncidentLocation","IntersectionOtherLoc","District","Neighborhood","NbhdNum","Latitude","Longitude","IncidentSupplemented","LastSuppDate","VictimNum","FirearmUsed","IncidentNature"
"7/2/2021 12:00:00 AM","19:00:00","21028402    ","POSSESSION OF MARIJUANA/SYNTHETIC CANNABINOID OF 11-35 GRAMS","35A","Drug/Narcotic Violations","","Society","M","06","5976 COTE BRILLIANTE AVE","","5","Wells Goodfellow","50","38.67625","-90.28397","Yes","12/9/2025 2:04:47 PM","","No","Weapon Law Violation - Criminal"
"7/2/2021 12:00:00 AM","19:00:00","21028402    ","UNLAWFUL POSSESSION OF DRUG PARAPHERNALIA","35B","Drug Equipment Violations","","Society","M","06","5976 COTE BRILLIANTE AVE","","5","Wells Goodfellow","50","38.67625","-90.28397","Yes","12/9/2025 2:04:47 PM","","No","Weapon Law Violation - Criminal"
"7/2/2021 12:00:00 AM","19:00:00","21028402    ","UNLAWFUL USE OF WEAPON - SUBSECTION 11 - POSSESS WEAPON AND A FELONY CONTROLLED SUBSTANCE","520","Weapons Law Violations","","Society","F","06","5976 COTE BRILLIANTE AVE","","5","Wells Goodfellow","50","38.67625","-90.28397","Yes","12/9/2025 2:04:47 PM","","Yes","Weapon Law Violation - Criminal"
"7/2/2021 12:00:00 AM","19:00:00","21028402    ","UNLAWFUL USE OF WEAPON - SUBSECTION 4 - EXHIBITING","520","Weapons Law Violations","","Society","F","06","5976 COTE BRILLIANTE AVE","","5","Wells Goodfellow","50","38.67625","-90.28397","Yes","12/9/2025 2:04:47 PM","","Yes","Weapon Law Violation - Criminal"
"8/10/2021 12:00:00 AM","18:00:00","21035338    ","POSSESSION OF CONTROLLED SUBSTANCE EXCEPT 35 GRAMS OR LESS OF MARIJUANA/SYNTHETIC CANNABINOID","35A","Drug/Narcotic Violations","","Society","F","","6900 GRAVOIS AVE","","1","Boulevard Heights","4","38.56952","-90.285289","Yes","12/11/2025 9:32:11 AM","","No","Drugs / Narcotics - Criminal"
"8/10/2021 12:00:00 AM","18:00:00","21035338    ","POSSESS DRUG PARAPHERNALIA","35B","Drug Equipment Violations","","Society","C","","6900 GRAVOIS AVE","","1","Boulevard Heights","4","38.56952","-90.285289","Yes","12/11/2025 9:32:11 AM","","No","Drugs / Narcotics - Criminal"
"8/10/2021 12:00:00 AM","18:00:00","21035338    ","MISCELLANEOUS PEACE DISTURBANCE","90C","Disorderly Conduct","","Society","C","","6900 GRAVOIS AVE","","1","Boulevard Heights","4","38.56952","-90.285289","Yes","12/11/2025 9:32:11 AM","","No","Drugs / Narcotics - Criminal"
"8/10/2021 12:00:00 AM","18:00:00","21035338    ","RESISTING ARREST","90Z","All Other Offenses","","Unspecified","C","","6900 GRAVOIS AVE","","1","Boulevard Heights","4","38.56952","-90.285289","Yes","12/11/2025 9:32:11 AM","","No","Drugs / Narcotics - Criminal"
"9/17/2021 12:00:00 AM","13:20:00","21041961    ","DOMESTIC ASSAULT - 4TH DEGREE - 1ST OR 2ND OFFENSE (1),(5)","13A","Aggravated Assault","04","Person","M","04","1432 N BROADWAY","IN REAR PARKING LOT","4","Near North Riverfront","64","38.639009","-90.185526","Yes","12/4/2025 6:05:40 PM","589079","No","Aggravated Assault - Shooting - Criminal"
"9/17/2021 12:00:00 AM","13:20:00","21041961    ","STEALING - FIREARM/EXPLOSIVE WEAPON/AMMONIUM NITRATE","23F","Theft From Motor Vehicle","06","Property","F","04","1432 N BROADWAY","IN REAR PARKING LOT","4","Near North Riverfront","64","38.639009","-90.185526","Yes","12/4/2025 6:05:40 PM","","No","Aggravated Assault - Shooting - Criminal"
"9/17/2021 12:00:00 AM","13:20:00","21041961    ","MISCELLANEOUS WEAPON VIOLATION","520","Weapons Law Violations","","Society","C","04","1432 N BROADWAY","IN REAR PARKING LOT","4","Near North Riverfront","64","38.639009","-90.185526","Yes","12/4/2025 6:05:40 PM","","Yes","Aggravated Assault - Shooting - Criminal"
"9/17/2021 12:00:00 AM","13:20:00","21041961    ","UNLAWFUL USE OF WEAPON - SUBSECTION 4 - EXHIBITING","520","Weapons Law Violations","","Society","F","04","1432 N BROADWAY","IN REAR PARKING LOT","4","Near North Riverfront","64","38.639009","-90.185526","Yes","12/4/2025 6:05:40 PM","","Yes","Aggravated Assault - Shooting - Criminal"
"9/25/2021 12:00:00 AM","23:18:00","21043491    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","2100 I-70 WESTBOUND","","4","Hyde Park","65","38.644363","-90.183642","Yes","12/17/2025 9:03:49 AM","592563","Yes","Homicide - Criminal"
"9/25/2021 12:00:00 AM","23:18:00","21043491    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","01","2100 I-70 WESTBOUND","","4","Hyde Park","65","38.644363","-90.183642","Yes","12/17/2025 9:03:49 AM","592564","Yes","Homicide - Criminal"
"9/25/2021 12:00:00 AM","23:18:00","21043491    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","01","2100 I-70 WESTBOUND","","4","Hyde Park","65","38.644363","-90.183642","Yes","12/17/2025 9:03:49 AM","592565","Yes","Homicide - Criminal"
"9/25/2021 12:00:00 AM","23:18:00","21043491    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","01","2100 I-70 WESTBOUND","","4","Hyde Park","65","38.644363","-90.183642","Yes","12/17/2025 9:03:49 AM","592566","Yes","Homicide - Criminal"
"9/25/2021 12:00:00 AM","23:18:00","21043491    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","01","2100 I-70 WESTBOUND","","4","Hyde Park","65","38.644363","-90.183642","Yes","12/17/2025 9:03:49 AM","592567","Yes","Homicide - Criminal"
"9/25/2021 12:00:00 AM","23:18:00","21043491    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","01","2100 I-70 WESTBOUND","","4","Hyde Park","65","38.644363","-90.183642","Yes","12/17/2025 9:03:49 AM","592569","Yes","Homicide - Criminal"
"9/25/2021 12:00:00 AM","23:18:00","21043491    ","ARMED CRIMINAL ACTION","90Z","All Other Offenses","","Unspecified","F","01","2100 I-70 WESTBOUND","","4","Hyde Park","65","38.644363","-90.183642","Yes","12/17/2025 9:03:49 AM","","No","Homicide - Criminal"
"10/8/2021 12:00:00 AM","23:20:00","21045850    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","3645 MONTANA ST","","1","Dutchtown","16","38.583667","-90.246383","Yes","12/9/2025 6:05:44 PM","590499","No","Aggravated Assault - Shooting - Criminal"
"12/4/2021 12:00:00 AM","22:00:00","21055281    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","6200 N BROADWAY","","6","North Riverfront","79","38.685743","-90.21886","Yes","12/12/2025 12:05:09 PM","591294","Yes","Aggravated Assault - Shooting - Criminal"
"12/4/2021 12:00:00 AM","22:00:00","21055281    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","04","6200 N BROADWAY","","6","North Riverfront","79","38.685743","-90.21886","Yes","12/12/2025 12:05:09 PM","","Yes","Aggravated Assault - Shooting - Criminal"
"12/14/2021 12:00:00 AM","19:55:00","21056796    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","5638 GREER AVE","","5","Wells Goodfellow","50","38.680117","-90.270193","Yes","12/6/2025 12:05:34 AM","589397","Yes","Aggravated Assault - Shooting - Criminal"
"12/14/2021 12:00:00 AM","19:55:00","21056796    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","5638 GREER AVE","","5","Wells Goodfellow","50","38.680117","-90.270193","Yes","12/6/2025 12:05:34 AM","589398","Yes","Aggravated Assault - Shooting - Criminal"
"12/14/2021 12:00:00 AM","19:55:00","21056796    ","ASSAULT 1ST DEGREE OR ATTEMPT","13A","Aggravated Assault","04","Person","F","04","5638 GREER AVE","","5","Wells Goodfellow","50","38.680117","-90.270193","Yes","12/6/2025 12:05:34 AM","589399","Yes","Aggravated Assault - Shooting - Criminal"
"12/14/2021 12:00:00 AM","19:55:00","21056796    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","04","5638 GREER AVE","","5","Wells Goodfellow","50","38.680117","-90.270193","Yes","12/6/2025 12:05:34 AM","","Yes","Aggravated Assault - Shooting - Criminal"
"12/14/2021 12:00:00 AM","19:55:00","21056796    ","UNLAWFUL USE OF WEAPON - SUBSECTION 3 - DISCHARGE INTO HOME, MOTOR VEHICLE OR OTHER TRANSPORTATION METHOD","520","Weapons Law Violations","","Society","F","04","5638 GREER AVE","","5","Wells Goodfellow","50","38.680117","-90.270193","Yes","12/6/2025 12:05:34 AM","","Yes","Aggravated Assault - Shooting - Criminal"
"9/12/2021 12:00:00 AM","18:00:00","21057226    ","RAPE - 2ND DEGREE","11A","Rape","02","Person","F","02","4900 LACLEDE AVE","","6","Mark Twain / I 70 Industrial","70","38.640918","-90.263803","Yes","12/17/2025 2:55:46 PM","592714","No","Sex Offenses - Criminal"
"9/12/2021 12:00:00 AM","18:00:00","21057226    ","DOMESTIC ASSAULT - 4TH DEGREE - 1ST OR 2ND OFFENSE (1),(5)","13B","Simple Assault","","Person","M","02","4947 LACLEDE AVE","","6","Mark Twain / I 70 Industrial","70","38.640918","-90.263803","Yes","12/17/2025 2:55:46 PM","592714","No","Sex Offenses - Criminal"
"1/7/2022 12:00:00 AM","19:30:00","22000990    ","STEALING - FIREARM/EXPLOSIVE WEAPON/AMMONIUM NITRATE","23F","Theft From Motor Vehicle","06","Property","F","06","5300 RIVERVIEW BLVD","","6","Walnut Park East","72","38.70235","-90.254237","Yes","12/17/2025 11:53:41 PM","","No","Drugs / Narcotics - Criminal"
"1/7/2022 12:00:00 AM","19:30:00","22000990    ","PROPERTY DAMAGE 1ST DEGREE","290","Destruction/Damage/Vandalism of Property","","Property","F","06","5300 RIVERVIEW BLVD","","6","Walnut Park East","72","38.70235","-90.254237","Yes","12/17/2025 11:53:41 PM","","No","Drugs / Narcotics - Criminal"
"1/7/2022 12:00:00 AM","19:30:00","22000990    ","DELIVERY OF CONTROLLED SUBSTANCE EXCEPT 35 GRAMS OR LESS OF MARIJUANA OR SYNTHETIC CANNABINOID","35A","Drug/Narcotic Violations","","Society","F","06","5300 RIVERVIEW BLVD","","6","Walnut Park East","72","38.70235","-90.254237","Yes","12/17/2025 11:53:41 PM","","No","Drugs / Narcotics - Criminal"
"1/7/2022 12:00:00 AM","19:30:00","22000990    ","POSSESSION OF CONTROLLED SUBSTANCE EXCEPT 35 GRAMS OR LESS OF MARIJUANA/SYNTHETIC CANNABINOID","35A","Drug/Narcotic Violations","","Society","F","06","5300 RIVERVIEW BLVD","","6","Walnut Park East","72","38.70235","-90.254237","Yes","12/17/2025 11:53:41 PM","","No","Drugs / Narcotics - Criminal"
"1/7/2022 12:00:00 AM","19:30:00","22000990    ","POSSESSION OF MARIJUANA/SYNTHETIC CANNABINOID OF 11-35 GRAMS","35A","Drug/Narcotic Violations","","Society","M","06","5300 RIVERVIEW BLVD","","6","Walnut Park East","72","38.70235","-90.254237","Yes","12/17/2025 11:53:41 PM","","No","Drugs / Narcotics - Criminal"
"1/7/2022 12:00:00 AM","19:30:00","22000990    ","TRAFFICKING DRUGS OR ATTEMPT- 1ST DEGREE","35A","Drug/Narcotic Violations","","Society","F","06","5300 RIVERVIEW BLVD","","6","Walnut Park East","72","38.70235","-90.254237","Yes","12/17/2025 11:53:41 PM","","No","Drugs / Narcotics - Criminal"
"1/7/2022 12:00:00 AM","19:30:00","22000990    ","UNLAWFUL POSSESSION OF DRUG PARAPHERNALIA","35B","Drug Equipment Violations","","Society","M","06","5300 RIVERVIEW BLVD","","6","Walnut Park East","72","38.70235","-90.254237","Yes","12/17/2025 11:53:41 PM","","No","Drugs / Narcotics - Criminal"
"1/7/2022 12:00:00 AM","19:30:00","22000990    ","UNLAWFUL USE OF WEAPON - SUBSECTION 11 - POSSESS WEAPON AND A FELONY CONTROLLED SUBSTANCE","520","Weapons Law Violations","","Society","F","06","5300 RIVERVIEW BLVD","","6","Walnut Park East","72","38.70235","-90.254237","Yes","12/17/2025 11:53:41 PM","","Yes","Drugs / Narcotics - Criminal"
"1/7/2022 12:00:00 AM","19:30:00","22000990    ","ARMED CRIMINAL ACTION","90Z","All Other Offenses","","Unspecified","F","06","5300 RIVERVIEW BLVD","","6","Walnut Park East","72","38.70235","-90.254237","Yes","12/17/2025 11:53:41 PM","","No","Drugs / Narcotics - Criminal"
"1/7/2022 12:00:00 AM","19:30:00","22000990    ","LEAVING SCENE OF ACCIDENT - PHYSICAL INJURY","90Z","All Other Offenses","","Unspecified","F","06","5300 RIVERVIEW BLVD","","6","Walnut Park East","72","38.70235","-90.254237","Yes","12/17/2025 11:53:41 PM","","No","Drugs / Narcotics - Criminal"
"1/7/2022 12:00:00 AM","19:30:00","22000990    ","RESISTING ARREST/DETENTION/STOP BY FLEEING - CREATING A SUBSTANTIAL RISK OF SERIOUS INJURY/DEATH TO ANY PERSON","90Z","All Other Offenses","","Unspecified","F","06","5300 RIVERVIEW BLVD","","6","Walnut Park East","72","38.70235","-90.254237","Yes","12/17/2025 11:53:41 PM","","No","Drugs / Narcotics - Criminal"
"1/7/2022 12:00:00 AM","19:30:00","22000990    ","RESISTING/INTERFERING WITH ARREST FOR A FELONY","90Z","All Other Offenses","","Unspecified","F","06","5300 RIVERVIEW BLVD","","6","Walnut Park East","72","38.70235","-90.254237","Yes","12/17/2025 11:53:41 PM","","No","Drugs / Narcotics - Criminal"
"1/11/2022 12:00:00 AM","09:00:00","22001462    ","STEALING","23D","Theft From Building","06","Property","F","06","1511 WASHINGTON AVE","","4","Downtown West","36","38.632904","-90.20074","Yes","12/11/2025 10:21:27 AM","","No","Larceny - Criminal"
"1/11/2022 12:00:00 AM","09:00:00","22001462    ","STEALING","23F","Theft From Motor Vehicle","06","Property","F","06","1511 WASHINGTON AVE","","4","Downtown West","36","38.632904","-90.20074","Yes","12/11/2025 10:21:27 AM","","No","Larceny - Criminal"
"1/11/2022 12:00:00 AM","09:00:00","22001462    ","RESISTING/INTERFERING WITH ARREST, DETENTION OR STOP","90Z","All Other Offenses","","Unspecified","M","06","1511 WASHINGTON AVE","","4","Downtown West","36","38.632904","-90.20074","Yes","12/11/2025 10:21:27 AM","","No","Larceny - Criminal"
"1/11/2022 12:00:00 AM","09:00:00","22001462    ","TRESPASS - 1ST DEGREE","90Z","All Other Offenses","","Unspecified","M","06","1511 WASHINGTON AVE","","4","Downtown West","36","38.632904","-90.20074","Yes","12/11/2025 10:21:27 AM","","No","Larceny - Criminal"
"12/31/2021 12:00:00 AM","19:39:00","22001803    ","MISCELLANEOUS WEAPON VIOLATION","520","Weapons Law Violations","","Society","C","","4561 ELMBANK AVE","","6","The Greater Ville","56","38.669053","-90.243228","Yes","12/8/2025 12:05:45 PM","","Yes","Weapon Law Violation - Criminal"
"1/23/2022 12:00:00 AM","12:45:00","22003256    ","ROBBERY - 2ND DEGREE","120","Robbery","03","Property","F","03","3659 NEBRASKA AVE","","3","Dutchtown","16","38.588957","-90.233733","Yes","12/22/2025 9:55:03 AM","","No","Larceny - Criminal"
"1/23/2022 12:00:00 AM","12:45:00","22003256    ","ASSAULT- 4TH DEGREE - PURSUANT TO SUBDIVISION (1), (5)","13B","Simple Assault","","Person","M","03","3659 NEBRASKA AVE","","3","Dutchtown","16","38.588957","-90.233733","Yes","12/22/2025 9:55:03 AM","594005","No","Larceny - Criminal"
"1/23/2022 12:00:00 AM","12:45:00","22003256    ","STEALING - FIREARM/EXPLOSIVE WEAPON/AMMONIUM NITRATE","23H","All Other Larceny","06","Property","F","03","3659 NEBRASKA AVE","","3","Dutchtown","16","38.588957","-90.233733","Yes","12/22/2025 9:55:03 AM","","No","Larceny - Criminal"
"2/9/2022 12:00:00 AM","05:00:00","22005562    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","3507 BAMBERGER AVE","","2","Tower Grove South","15","38.594291","-90.24826","Yes","12/19/2025 10:30:01 AM","593348","No","Aggravated Assault - Other Weapon - Criminal"
"2/9/2022 12:00:00 AM","05:00:00","22005562    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","01","3507 BAMBERGER AVE","","2","Tower Grove South","15","38.594291","-90.24826","Yes","12/19/2025 10:30:01 AM","593348","No","Aggravated Assault - Other Weapon - Criminal"
"2/9/2022 12:00:00 AM","05:00:00","22005562    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","01","3507 BAMBERGER AVE","","2","Tower Grove South","15","38.594291","-90.24826","Yes","12/19/2025 10:30:01 AM","593349","No","Aggravated Assault - Other Weapon - Criminal"
"2/20/2022 12:00:00 AM","01:43:00","22007143    ","STEALING - FIREARM/EXPLOSIVE WEAPON/AMMONIUM NITRATE","23F","Theft From Motor Vehicle","06","Property","F","06","S 7TH ST","CERRE ST","4","Downtown","35","38.620987","-90.19418","Yes","12/4/2025 3:10:24 PM","","No","Larceny - Criminal"
"2/20/2022 12:00:00 AM","01:43:00","22007143    ","PROPERTY DAMAGE - 1ST DEGREE - DAMAGE TO MOTOR VEHICLE WITH INTENT TO STEAL","290","Destruction/Damage/Vandalism of Property","","Property","F","06","S 7TH ST","CERRE ST","4","Downtown","35","38.620987","-90.19418","Yes","12/4/2025 3:10:24 PM","","No","Larceny - Criminal"
"2/20/2022 12:00:00 AM","01:43:00","22007143    ","DISCHARGING/SHOOTING A FIREARM AT OR FROM A MOTOR VEHICLE - PHYSICAL INJURY/DEATH","520","Weapons Law Violations","","Society","C","06","S 7TH ST","CERRE ST","4","Downtown","35","38.620987","-90.19418","Yes","12/4/2025 3:10:24 PM","","Yes","Larceny - Criminal"
"2/20/2022 12:00:00 AM","01:43:00","22007143    ","RESISTING ARREST/DETENTION/STOP BY FLEEING - CREATING A SUBSTANTIAL RISK OF SERIOUS INJURY/DEATH TO ANY PERSON","90Z","All Other Offenses","","Unspecified","F","06","S 7TH ST","CERRE ST","4","Downtown","35","38.620987","-90.19418","Yes","12/4/2025 3:10:24 PM","","No","Larceny - Criminal"
"3/2/2022 12:00:00 AM","10:55:00","22008681    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","2425 WHITTIER ST","","5","The Ville","57","38.657678","-90.237042","Yes","12/1/2025 12:06:00 PM","588020","Yes","Homicide - Criminal"
"3/2/2022 12:00:00 AM","10:55:00","22008681    ","ARMED CRIMINAL ACTION","90Z","All Other Offenses","","Unspecified","F","01","2425 WHITTIER ST","","5","The Ville","57","38.657678","-90.237042","Yes","12/1/2025 12:06:00 PM","","No","Homicide - Criminal"
"3/8/2022 12:00:00 AM","23:30:00","22009725    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","4211 ATHLONE AVE","","6","OFallon","68","38.674128","-90.22893","Yes","12/19/2025 12:05:58 PM","593384","Yes","Aggravated Assault - Shooting - Criminal"
"3/8/2022 12:00:00 AM","23:30:00","22009725    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","4211 ATHLONE AVE","","6","OFallon","68","38.674128","-90.22893","Yes","12/19/2025 12:05:58 PM","593385","Yes","Aggravated Assault - Shooting - Criminal"
"3/8/2022 12:00:00 AM","23:30:00","22009725    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","04","4211 ATHLONE AVE","","6","OFallon","68","38.674128","-90.22893","Yes","12/19/2025 12:05:58 PM","593386","Yes","Aggravated Assault - Shooting - Criminal"
"3/8/2022 12:00:00 AM","23:30:00","22009725    ","ARMED CRIMINAL ACTION","90Z","All Other Offenses","","Unspecified","F","04","4211 ATHLONE AVE","","6","OFallon","68","38.674128","-90.22893","Yes","12/19/2025 12:05:58 PM","","No","Aggravated Assault - Shooting - Criminal"
"3/26/2022 12:00:00 AM","02:51:00","22013205    ","DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER)","520","Weapons Law Violations","","Society","C","","4325 LINTON AVE","","6","Fairground","67","38.671537","-90.21732","Yes","12/19/2025 12:05:59 PM","","Yes","Weapon Law Violation - Criminal"
"4/12/2022 12:00:00 AM","23:10:00","22015223    ","MURDER 1ST DEGREE","09A","Murder and Nonnegligent Manslaughter","01","Person","F","01","600 LEONARD K SULLIVAN","","4","Downtown","35","38.63773","-90.22611","Yes","12/16/2025 6:05:17 AM","592107","Yes","Homicide - Criminal"
"4/12/2022 12:00:00 AM","23:10:00","22015223    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","01","600 LEONARD K SULLIVAN","","4","Downtown","35","38.63773","-90.22611","Yes","12/16/2025 6:05:17 AM","592108","Yes","Homicide - Criminal"
"4/12/2022 12:00:00 AM","23:10:00","22015223    ","ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM","13A","Aggravated Assault","04","Person","F","01","600 LEONARD K SULLIVAN","","4","Downtown","35","38.63773","-90.22611","Yes","12/16/2025 6:05:17 AM","592109","Yes","Homicide - Criminal"
"4/12/2022 12:00:00 AM","23:10:00","22015223    ","ARMED CRIMINAL ACTION","90Z","All Other Offenses","","Unspecified","F","01","600 LEONARD K SULLIVAN","","4","Downtown","35","38.63773","-90.22611","Yes","12/16/2025 6:05:17 AM","","No","Homicide - Criminal"
"4/12/2022 12:00:00 AM","23:10:00","22015223    ","FAILURE TO REPORT A SHOOTING - PRIOR OFFENSE","90Z","All Other Offenses","","Unspecified","F","01","600 LEONARD K SULLIVAN","","4","Downtown","35","38.63773","-90.22611","Yes","12/16/2025 6:05:17 AM","","No","Homicide - Criminal"
"4/12/2022 12:00:00 AM","23:10:00","22015223    ","TAMPER OR ATTEMPT TO TAMPER WITH A VICTIM IN A FELONY PROSECUTION","90Z","All Other Offenses","","Unspecified","F","01","600 LEONARD K SULLIVAN","","4","Downtown","35","38.63773","-90.22611","Yes","12/16/2025 6:05:17 AM","","No","Homicide - Criminal"
"4/12/2022 12:00:00 AM","23:10:00","22015223    ","TAMPERING WITH PHYSICAL EVIDENCE IN FELONY PROSECUTION","90Z","All Other Offenses","","Unspecified","F","01","600 LEONARD K SULLIVAN","","4","Downtown","35","38.63773","-90.22611","Yes","12/16/2025 6:05:17 AM","","No","Homicide - Criminal"
"4/24/2022 12:00:00 AM","00:00:00","22017011    ","STEALING - FIREARM/EXPLOSIVE WEAPON/AMMONIUM NITRATE","23F","Theft From Motor Vehicle","06","Property","F","06","1627 LOCUST ST","","4","Downtown West","36","38.632366","-90.20378","Yes","12/5/2025 6:05:24 PM","","No","Larceny - Criminal"
"4/24/2022 12:00:00 AM","00:00:00","22017011    ","STEALING UNDER $150 (PETTY LARCENY - FROM MOTOR VEH)","23F","Theft From Motor Vehicle","06","Property","C","06","1627 LOCUST ST","","4","Downtown West","36","38.632366","-90.20378","Yes","12/5/2025 6:05:24 PM","","No","Larceny - Criminal"
"4/24/2022 12:00:00 AM","00:00:00","22017011    ","PROPERTY DAMAGE - 1ST DEGREE - DAMAGE TO MOTOR VEHICLE WITH INTENT TO STEAL","290","Destruction/Damage/Vandalism of Property","","Property","F","06","1627 LOCUST ST","","4","Downtown West","36","38.632366","-90.20378","Yes","12/5/2025 6:05:24 PM","","No","Larceny - Criminal"
